,seqid,source,genetic_type,start,stop,strand,ID,Name
5927,NC_010602.1,RefSeq,gene,3136925,3137236,-,gene-LEPBI_RS14810,LEPBI_RS14810
5928,NC_010602.1,Protein Homology,CDS,3136925,3137236,-,cds-WP_012389949.1,WP_012389949.1
5929,NC_010602.1,RefSeq,gene,3137250,3139223,-,gene-LEPBI_RS14815,LEPBI_RS14815
5930,NC_010602.1,Protein Homology,CDS,3137250,3139223,-,cds-WP_012389950.1,WP_012389950.1
5931,NC_010602.1,RefSeq,gene,3139300,3139926,-,gene-LEPBI_RS14820,LEPBI_RS14820
5932,NC_010602.1,Protein Homology,CDS,3139300,3139926,-,cds-WP_012389951.1,WP_012389951.1
5933,NC_010602.1,RefSeq,gene,3139923,3141869,-,gene-LEPBI_RS14825,LEPBI_RS14825
5934,NC_010602.1,Protein Homology,CDS,3139923,3141869,-,cds-WP_012389952.1,WP_012389952.1
5935,NC_010602.1,RefSeq,gene,3141873,3142817,-,gene-LEPBI_RS14830,LEPBI_RS14830
5936,NC_010602.1,Protein Homology,CDS,3141873,3142817,-,cds-WP_012389953.1,WP_012389953.1
5937,NC_010602.1,RefSeq,gene,3142807,3144150,-,gene-LEPBI_RS14835,LEPBI_RS14835
5938,NC_010602.1,Protein Homology,CDS,3142807,3144150,-,cds-WP_226992803.1,WP_226992803.1
5939,NC_010602.1,RefSeq,gene,3144252,3145148,-,gene-LEPBI_RS14840,LEPBI_RS14840
5940,NC_010602.1,Protein Homology,CDS,3144252,3145148,-,cds-WP_226992805.1,WP_226992805.1
5941,NC_010602.1,RefSeq,gene,3145223,3146830,-,gene-LEPBI_RS14845,LEPBI_RS14845
5942,NC_010602.1,Protein Homology,CDS,3145223,3146830,-,cds-WP_012389956.1,WP_012389956.1
5943,NC_010602.1,RefSeq,gene,3146861,3148429,-,gene-LEPBI_RS14850,LEPBI_RS14850
5944,NC_010602.1,Protein Homology,CDS,3146861,3148429,-,cds-WP_012476417.1,WP_012476417.1
5945,NC_010602.1,RefSeq,gene,3148574,3149560,+,gene-LEPBI_RS14855,LEPBI_RS14855
5946,NC_010602.1,Protein Homology,CDS,3148574,3149560,+,cds-WP_012389958.1,WP_012389958.1
5947,NC_010602.1,RefSeq,gene,3149598,3151433,+,gene-LEPBI_RS14860,LEPBI_RS14860
5948,NC_010602.1,Protein Homology,CDS,3149598,3151433,+,cds-WP_012389959.1,WP_012389959.1
5949,NC_010602.1,RefSeq,gene,3151495,3152118,+,gene-LEPBI_RS14865,LEPBI_RS14865
5950,NC_010602.1,Protein Homology,CDS,3151495,3152118,+,cds-WP_012389960.1,WP_012389960.1
5951,NC_010602.1,RefSeq,gene,3152115,3152888,-,gene-LEPBI_RS14870,LEPBI_RS14870
5952,NC_010602.1,Protein Homology,CDS,3152115,3152888,-,cds-WP_012389961.1,WP_012389961.1
5953,NC_010602.1,cmsearch,riboswitch,3153041,3153157,+,id-NC_010602.1:3153041..3153157,
5954,NC_010602.1,RefSeq,gene,3153350,3153979,+,gene-LEPBI_RS14875,LEPBI_RS14875
5955,NC_010602.1,Protein Homology,CDS,3153350,3153979,+,cds-WP_012389962.1,WP_012389962.1
5956,NC_010602.1,RefSeq,gene,3154019,3154870,+,gene-LEPBI_RS14880,LEPBI_RS14880
5957,NC_010602.1,Protein Homology,CDS,3154019,3154870,+,cds-WP_012389963.1,WP_012389963.1
5958,NC_010602.1,RefSeq,gene,3155006,3155785,+,gene-LEPBI_RS14885,LEPBI_RS14885
5959,NC_010602.1,Protein Homology,CDS,3155006,3155785,+,cds-WP_226992807.1,WP_226992807.1
5960,NC_010602.1,RefSeq,gene,3155798,3156355,+,gene-LEPBI_RS14890,LEPBI_RS14890
5961,NC_010602.1,Protein Homology,CDS,3155798,3156355,+,cds-WP_012389965.1,WP_012389965.1
5962,NC_010602.1,RefSeq,gene,3156369,3156716,+,gene-LEPBI_RS14895,LEPBI_RS14895
5963,NC_010602.1,Protein Homology,CDS,3156369,3156716,+,cds-WP_012389966.1,WP_012389966.1
5964,NC_010602.1,RefSeq,gene,3156727,3157902,-,gene-LEPBI_RS14900,LEPBI_RS14900
5965,NC_010602.1,Protein Homology,CDS,3156727,3157902,-,cds-WP_012389967.1,WP_012389967.1
5966,NC_010602.1,RefSeq,pseudogene,3158877,3159534,+,gene-LEPBI_RS19275,LEPBI_RS19275
5967,NC_010602.1,Protein Homology,CDS,3158877,3159534,+,cds-LEPBI_RS19275,
5968,NC_010602.1,RefSeq,gene,3159542,3160477,+,gene-LEPBI_RS14910,LEPBI_RS14910
5969,NC_010602.1,Protein Homology,CDS,3159542,3160477,+,cds-WP_012389970.1,WP_012389970.1
5970,NC_010602.1,RefSeq,gene,3160509,3161093,+,gene-LEPBI_RS14915,LEPBI_RS14915
5971,NC_010602.1,Protein Homology,CDS,3160509,3161093,+,cds-WP_012389971.1,WP_012389971.1
5972,NC_010602.1,RefSeq,gene,3161068,3161790,-,gene-LEPBI_RS14920,LEPBI_RS14920
5973,NC_010602.1,Protein Homology,CDS,3161068,3161790,-,cds-WP_012476418.1,WP_012476418.1
5974,NC_010602.1,RefSeq,gene,3161857,3162780,+,gene-LEPBI_RS14925,LEPBI_RS14925
5975,NC_010602.1,Protein Homology,CDS,3161857,3162780,+,cds-WP_012476419.1,WP_012476419.1
5976,NC_010602.1,RefSeq,gene,3162777,3163202,+,gene-LEPBI_RS14930,LEPBI_RS14930
5977,NC_010602.1,Protein Homology,CDS,3162777,3163202,+,cds-WP_012389974.1,WP_012389974.1
5978,NC_010602.1,RefSeq,gene,3163199,3164839,-,gene-LEPBI_RS14935,LEPBI_RS14935
5979,NC_010602.1,Protein Homology,CDS,3163199,3164839,-,cds-WP_012389975.1,WP_012389975.1
5980,NC_010602.1,RefSeq,gene,3164926,3165753,+,gene-LEPBI_RS14940,LEPBI_RS14940
5981,NC_010602.1,Protein Homology,CDS,3164926,3165753,+,cds-WP_012389976.1,WP_012389976.1
5982,NC_010602.1,RefSeq,gene,3165809,3166831,+,gene-LEPBI_RS14945,LEPBI_RS14945
5983,NC_010602.1,Protein Homology,CDS,3165809,3166831,+,cds-WP_012389977.1,WP_012389977.1
5984,NC_010602.1,RefSeq,gene,3166930,3167721,+,gene-LEPBI_RS14950,LEPBI_RS14950
5985,NC_010602.1,Protein Homology,CDS,3166930,3167721,+,cds-WP_012389978.1,WP_012389978.1
5986,NC_010602.1,RefSeq,gene,3167775,3168356,+,gene-LEPBI_RS14955,LEPBI_RS14955
5987,NC_010602.1,Protein Homology,CDS,3167775,3168356,+,cds-WP_187148060.1,WP_187148060.1
5988,NC_010602.1,RefSeq,gene,3168393,3169208,+,gene-LEPBI_RS14960,LEPBI_RS14960
5989,NC_010602.1,Protein Homology,CDS,3168393,3169208,+,cds-WP_012389980.1,WP_012389980.1
5990,NC_010602.1,RefSeq,gene,3169360,3169581,-,gene-LEPBI_RS14965,LEPBI_RS14965
5991,NC_010602.1,GeneMarkS-2+,CDS,3169360,3169581,-,cds-WP_041769901.1,WP_041769901.1
5992,NC_010602.1,RefSeq,pseudogene,3169797,3170078,-,gene-LEPBI_RS14970,LEPBI_RS14970
5993,NC_010602.1,Protein Homology,CDS,3169797,3170078,-,cds-LEPBI_RS14970,
5994,NC_010602.1,RefSeq,gene,3170068,3170364,-,gene-LEPBI_RS14975,LEPBI_RS14975
5995,NC_010602.1,Protein Homology,CDS,3170068,3170364,-,cds-WP_041770061.1,WP_041770061.1
5996,NC_010602.1,RefSeq,gene,3170798,3173140,+,gene-LEPBI_RS14985,LEPBI_RS14985
5997,NC_010602.1,Protein Homology,CDS,3170798,3173140,+,cds-WP_012476421.1,WP_012476421.1
5998,NC_010602.1,RefSeq,gene,3173480,3174664,+,gene-LEPBI_RS14990,LEPBI_RS14990
5999,NC_010602.1,Protein Homology,CDS,3173480,3174664,+,cds-WP_012389985.1,WP_012389985.1
6000,NC_010602.1,RefSeq,gene,3175118,3175816,+,gene-LEPBI_RS14995,LEPBI_RS14995
6001,NC_010602.1,Protein Homology,CDS,3175118,3175816,+,cds-WP_012389987.1,WP_012389987.1
6002,NC_010602.1,RefSeq,gene,3176156,3176725,-,gene-LEPBI_RS15000,LEPBI_RS15000
6003,NC_010602.1,Protein Homology,CDS,3176156,3176725,-,cds-WP_012389988.1,WP_012389988.1
6004,NC_010602.1,RefSeq,gene,3176796,3177728,-,gene-LEPBI_RS15005,LEPBI_RS15005
6005,NC_010602.1,Protein Homology,CDS,3176796,3177728,-,cds-WP_012389989.1,WP_012389989.1
6006,NC_010602.1,RefSeq,gene,3177800,3178144,-,gene-LEPBI_RS15010,LEPBI_RS15010
6007,NC_010602.1,Protein Homology,CDS,3177800,3178144,-,cds-WP_012389990.1,WP_012389990.1
6008,NC_010602.1,RefSeq,gene,3178131,3178379,-,gene-LEPBI_RS15015,LEPBI_RS15015
6009,NC_010602.1,Protein Homology,CDS,3178131,3178379,-,cds-WP_012389991.1,WP_012389991.1
6010,NC_010602.1,RefSeq,gene,3178571,3179458,-,gene-LEPBI_RS15020,LEPBI_RS15020
6011,NC_010602.1,Protein Homology,CDS,3178571,3179458,-,cds-WP_012389992.1,WP_012389992.1
6012,NC_010602.1,RefSeq,gene,3179841,3180662,-,gene-LEPBI_RS15025,LEPBI_RS15025
6013,NC_010602.1,Protein Homology,CDS,3179841,3180662,-,cds-WP_012389993.1,WP_012389993.1
6014,NC_010602.1,RefSeq,gene,3180787,3181590,-,gene-LEPBI_RS15030,LEPBI_RS15030
6015,NC_010602.1,Protein Homology,CDS,3180787,3181590,-,cds-WP_012389994.1,WP_012389994.1
6016,NC_010602.1,RefSeq,gene,3181607,3181783,-,gene-LEPBI_RS19160,LEPBI_RS19160
6017,NC_010602.1,GeneMarkS-2+,CDS,3181607,3181783,-,cds-WP_167530803.1,WP_167530803.1
6018,NC_010602.1,RefSeq,gene,3182149,3182787,+,gene-LEPBI_RS15040,LEPBI_RS15040
6019,NC_010602.1,Protein Homology,CDS,3182149,3182787,+,cds-WP_012389996.1,WP_012389996.1
6020,NC_010602.1,RefSeq,gene,3182854,3184050,+,gene-LEPBI_RS15045,mreC
6021,NC_010602.1,Protein Homology,CDS,3182854,3184050,+,cds-WP_012389997.1,WP_012389997.1
6022,NC_010602.1,RefSeq,gene,3184047,3184562,+,gene-LEPBI_RS15050,mreD
6023,NC_010602.1,Protein Homology,CDS,3184047,3184562,+,cds-WP_012389998.1,WP_012389998.1
6024,NC_010602.1,RefSeq,gene,3184559,3186496,+,gene-LEPBI_RS15055,mrdA
6025,NC_010602.1,Protein Homology,CDS,3184559,3186496,+,cds-WP_012389999.1,WP_012389999.1
6026,NC_010602.1,RefSeq,gene,3186496,3188010,+,gene-LEPBI_RS15060,rodA
6027,NC_010602.1,Protein Homology,CDS,3186496,3188010,+,cds-WP_012390000.1,WP_012390000.1
6028,NC_010602.1,RefSeq,gene,3188019,3188855,+,gene-LEPBI_RS15065,LEPBI_RS15065
6029,NC_010602.1,Protein Homology,CDS,3188019,3188855,+,cds-WP_012390001.1,WP_012390001.1
6030,NC_010602.1,RefSeq,gene,3188901,3189830,-,gene-LEPBI_RS15070,LEPBI_RS15070
6031,NC_010602.1,Protein Homology,CDS,3188901,3189830,-,cds-WP_012390002.1,WP_012390002.1
6032,NC_010602.1,RefSeq,gene,3189867,3190436,+,gene-LEPBI_RS15075,LEPBI_RS15075
6033,NC_010602.1,Protein Homology,CDS,3189867,3190436,+,cds-WP_012390003.1,WP_012390003.1
6034,NC_010602.1,RefSeq,gene,3190437,3190781,-,gene-LEPBI_RS15080,LEPBI_RS15080
6035,NC_010602.1,Protein Homology,CDS,3190437,3190781,-,cds-WP_012390004.1,WP_012390004.1
6036,NC_010602.1,RefSeq,gene,3190901,3191620,+,gene-LEPBI_RS15085,LEPBI_RS15085
6037,NC_010602.1,Protein Homology,CDS,3190901,3191620,+,cds-WP_012390005.1,WP_012390005.1
6038,NC_010602.1,RefSeq,gene,3191649,3192344,+,gene-LEPBI_RS15090,LEPBI_RS15090
6039,NC_010602.1,Protein Homology,CDS,3191649,3192344,+,cds-WP_012390006.1,WP_012390006.1
6040,NC_010602.1,RefSeq,gene,3192356,3193372,+,gene-LEPBI_RS15095,LEPBI_RS15095
6041,NC_010602.1,Protein Homology,CDS,3192356,3193372,+,cds-WP_012390007.1,WP_012390007.1
6042,NC_010602.1,RefSeq,gene,3193495,3194355,-,gene-LEPBI_RS15100,LEPBI_RS15100
6043,NC_010602.1,Protein Homology,CDS,3193495,3194355,-,cds-WP_012390008.1,WP_012390008.1
6044,NC_010602.1,RefSeq,gene,3194352,3195314,-,gene-LEPBI_RS15105,LEPBI_RS15105
6045,NC_010602.1,GeneMarkS-2+,CDS,3194352,3195314,-,cds-WP_012390009.1,WP_012390009.1
6046,NC_010602.1,RefSeq,gene,3195262,3195477,-,gene-LEPBI_RS19280,LEPBI_RS19280
6047,NC_010602.1,GeneMarkS-2+,CDS,3195262,3195477,-,cds-WP_012390010.1,WP_012390010.1
6048,NC_010602.1,RefSeq,gene,3195492,3196034,-,gene-LEPBI_RS15110,LEPBI_RS15110
6049,NC_010602.1,Protein Homology,CDS,3195492,3196034,-,cds-WP_012390011.1,WP_012390011.1
6050,NC_010602.1,RefSeq,gene,3196077,3197396,-,gene-LEPBI_RS15115,LEPBI_RS15115
6051,NC_010602.1,Protein Homology,CDS,3196077,3197396,-,cds-WP_012390012.1,WP_012390012.1
6052,NC_010602.1,RefSeq,gene,3197443,3198417,+,gene-LEPBI_RS15120,LEPBI_RS15120
6053,NC_010602.1,Protein Homology,CDS,3197443,3198417,+,cds-WP_012390013.1,WP_012390013.1
6054,NC_010602.1,RefSeq,gene,3198695,3203641,+,gene-LEPBI_RS15125,LEPBI_RS15125
6055,NC_010602.1,Protein Homology,CDS,3198695,3203641,+,cds-WP_187148061.1,WP_187148061.1
6056,NC_010602.1,RefSeq,gene,3203654,3204646,+,gene-LEPBI_RS15130,LEPBI_RS15130
6057,NC_010602.1,Protein Homology,CDS,3203654,3204646,+,cds-WP_012390015.1,WP_012390015.1
6058,NC_010602.1,RefSeq,gene,3204692,3205675,+,gene-LEPBI_RS15135,LEPBI_RS15135
6059,NC_010602.1,Protein Homology,CDS,3204692,3205675,+,cds-WP_012390016.1,WP_012390016.1
6060,NC_010602.1,RefSeq,gene,3205672,3206088,+,gene-LEPBI_RS15140,LEPBI_RS15140
6061,NC_010602.1,Protein Homology,CDS,3205672,3206088,+,cds-WP_012390017.1,WP_012390017.1
6062,NC_010602.1,RefSeq,gene,3206133,3206894,-,gene-LEPBI_RS15145,LEPBI_RS15145
6063,NC_010602.1,Protein Homology,CDS,3206133,3206894,-,cds-WP_012390018.1,WP_012390018.1
6064,NC_010602.1,RefSeq,gene,3206891,3208849,-,gene-LEPBI_RS15150,LEPBI_RS15150
6065,NC_010602.1,Protein Homology,CDS,3206891,3208849,-,cds-WP_012390019.1,WP_012390019.1
6066,NC_010602.1,RefSeq,gene,3209234,3210313,+,gene-LEPBI_RS15155,LEPBI_RS15155
6067,NC_010602.1,Protein Homology,CDS,3209234,3210313,+,cds-WP_226992810.1,WP_226992810.1
6068,NC_010602.1,RefSeq,gene,3210322,3211410,+,gene-LEPBI_RS15160,LEPBI_RS15160
6069,NC_010602.1,Protein Homology,CDS,3210322,3211410,+,cds-WP_012390021.1,WP_012390021.1
6070,NC_010602.1,RefSeq,gene,3211415,3211810,+,gene-LEPBI_RS15165,LEPBI_RS15165
6071,NC_010602.1,Protein Homology,CDS,3211415,3211810,+,cds-WP_012390022.1,WP_012390022.1
6072,NC_010602.1,RefSeq,gene,3212000,3213190,+,gene-LEPBI_RS15170,LEPBI_RS15170
6073,NC_010602.1,Protein Homology,CDS,3212000,3213190,+,cds-WP_226992946.1,WP_226992946.1
6074,NC_010602.1,RefSeq,gene,3213187,3214326,+,gene-LEPBI_RS15175,LEPBI_RS15175
6075,NC_010602.1,Protein Homology,CDS,3213187,3214326,+,cds-WP_012390024.1,WP_012390024.1
6076,NC_010602.1,RefSeq,gene,3214328,3217438,+,gene-LEPBI_RS15180,LEPBI_RS15180
6077,NC_010602.1,Protein Homology,CDS,3214328,3217438,+,cds-WP_012390025.1,WP_012390025.1
6078,NC_010602.1,RefSeq,gene,3217387,3218193,-,gene-LEPBI_RS15185,LEPBI_RS15185
6079,NC_010602.1,Protein Homology,CDS,3217387,3218193,-,cds-WP_012390026.1,WP_012390026.1
6080,NC_010602.1,RefSeq,gene,3218554,3220266,+,gene-LEPBI_RS15190,LEPBI_RS15190
6081,NC_010602.1,Protein Homology,CDS,3218554,3220266,+,cds-WP_012390027.1,WP_012390027.1
6082,NC_010602.1,RefSeq,gene,3220359,3221540,-,gene-LEPBI_RS15195,LEPBI_RS15195
6083,NC_010602.1,Protein Homology,CDS,3220359,3221540,-,cds-WP_012390028.1,WP_012390028.1
6084,NC_010602.1,RefSeq,gene,3221584,3222669,-,gene-LEPBI_RS15200,LEPBI_RS15200
6085,NC_010602.1,Protein Homology,CDS,3221584,3222669,-,cds-WP_012390029.1,WP_012390029.1
6086,NC_010602.1,RefSeq,gene,3222818,3223462,+,gene-LEPBI_RS15205,LEPBI_RS15205
6087,NC_010602.1,Protein Homology,CDS,3222818,3223462,+,cds-WP_012390030.1,WP_012390030.1
6088,NC_010602.1,RefSeq,gene,3223505,3225310,-,gene-LEPBI_RS15210,LEPBI_RS15210
6089,NC_010602.1,Protein Homology,CDS,3223505,3225310,-,cds-WP_012476422.1,WP_012476422.1
6090,NC_010602.1,RefSeq,gene,3225544,3225927,+,gene-LEPBI_RS15215,LEPBI_RS15215
6091,NC_010602.1,Protein Homology,CDS,3225544,3225927,+,cds-WP_012390032.1,WP_012390032.1
6092,NC_010602.1,RefSeq,gene,3225927,3226262,+,gene-LEPBI_RS15220,LEPBI_RS15220
6093,NC_010602.1,Protein Homology,CDS,3225927,3226262,+,cds-WP_012390033.1,WP_012390033.1
6094,NC_010602.1,RefSeq,gene,3226264,3226602,+,gene-LEPBI_RS15225,LEPBI_RS15225
6095,NC_010602.1,Protein Homology,CDS,3226264,3226602,+,cds-WP_012390034.1,WP_012390034.1
6096,NC_010602.1,RefSeq,gene,3226622,3227581,+,gene-LEPBI_RS15230,LEPBI_RS15230
6097,NC_010602.1,Protein Homology,CDS,3226622,3227581,+,cds-WP_226992811.1,WP_226992811.1
6098,NC_010602.1,RefSeq,gene,3227644,3228048,-,gene-LEPBI_RS15235,LEPBI_RS15235
6099,NC_010602.1,Protein Homology,CDS,3227644,3228048,-,cds-WP_012390036.1,WP_012390036.1
6100,NC_010602.1,RefSeq,gene,3228114,3228335,+,gene-LEPBI_RS15240,LEPBI_RS15240
6101,NC_010602.1,Protein Homology,CDS,3228114,3228335,+,cds-WP_012390037.1,WP_012390037.1
6102,NC_010602.1,RefSeq,gene,3228420,3228905,+,gene-LEPBI_RS15245,LEPBI_RS15245
6103,NC_010602.1,Protein Homology,CDS,3228420,3228905,+,cds-WP_012390038.1,WP_012390038.1
6104,NC_010602.1,RefSeq,gene,3228895,3229905,-,gene-LEPBI_RS15250,LEPBI_RS15250
6105,NC_010602.1,Protein Homology,CDS,3228895,3229905,-,cds-WP_012476423.1,WP_012476423.1
6106,NC_010602.1,RefSeq,gene,3230076,3230507,-,gene-LEPBI_RS15255,LEPBI_RS15255
6107,NC_010602.1,Protein Homology,CDS,3230076,3230507,-,cds-WP_012390040.1,WP_012390040.1
6108,NC_010602.1,RefSeq,gene,3230688,3231935,-,gene-LEPBI_RS15260,ccrA
6109,NC_010602.1,Protein Homology,CDS,3230688,3231935,-,cds-WP_012390041.1,WP_012390041.1
6110,NC_010602.1,RefSeq,gene,3232000,3232944,-,gene-LEPBI_RS15265,LEPBI_RS15265
6111,NC_010602.1,Protein Homology,CDS,3232000,3232944,-,cds-WP_012390042.1,WP_012390042.1
6112,NC_010602.1,RefSeq,gene,3232941,3233846,-,gene-LEPBI_RS15270,LEPBI_RS15270
6113,NC_010602.1,Protein Homology,CDS,3232941,3233846,-,cds-WP_012390043.1,WP_012390043.1
6114,NC_010602.1,RefSeq,gene,3233843,3235048,-,gene-LEPBI_RS15275,LEPBI_RS15275
6115,NC_010602.1,Protein Homology,CDS,3233843,3235048,-,cds-WP_012390044.1,WP_012390044.1
6116,NC_010602.1,RefSeq,gene,3235110,3235955,-,gene-LEPBI_RS15280,LEPBI_RS15280
6117,NC_010602.1,Protein Homology,CDS,3235110,3235955,-,cds-WP_012390045.1,WP_012390045.1
6118,NC_010602.1,RefSeq,gene,3236043,3236513,-,gene-LEPBI_RS15285,LEPBI_RS15285
6119,NC_010602.1,Protein Homology,CDS,3236043,3236513,-,cds-WP_012390046.1,WP_012390046.1
6120,NC_010602.1,RefSeq,gene,3236639,3236965,+,gene-LEPBI_RS15290,LEPBI_RS15290
6121,NC_010602.1,Protein Homology,CDS,3236639,3236965,+,cds-WP_012476424.1,WP_012476424.1
6122,NC_010602.1,RefSeq,gene,3237034,3239010,+,gene-LEPBI_RS15295,LEPBI_RS15295
6123,NC_010602.1,Protein Homology,CDS,3237034,3239010,+,cds-WP_012390048.1,WP_012390048.1
6124,NC_010602.1,RefSeq,gene,3239036,3240712,-,gene-LEPBI_RS15300,LEPBI_RS15300
6125,NC_010602.1,Protein Homology,CDS,3239036,3240712,-,cds-WP_012390049.1,WP_012390049.1
6126,NC_010602.1,RefSeq,gene,3240813,3241298,+,gene-LEPBI_RS15305,LEPBI_RS15305
6127,NC_010602.1,Protein Homology,CDS,3240813,3241298,+,cds-WP_015677506.1,WP_015677506.1
6128,NC_010602.1,RefSeq,gene,3241557,3241820,+,gene-LEPBI_RS15310,LEPBI_RS15310
6129,NC_010602.1,Protein Homology,CDS,3241557,3241820,+,cds-WP_012390051.1,WP_012390051.1
6130,NC_010602.1,RefSeq,gene,3241887,3242324,-,gene-LEPBI_RS15315,LEPBI_RS15315
6131,NC_010602.1,Protein Homology,CDS,3241887,3242324,-,cds-WP_012476425.1,WP_012476425.1
6132,NC_010602.1,RefSeq,gene,3242476,3242808,+,gene-LEPBI_RS15320,LEPBI_RS15320
6133,NC_010602.1,Protein Homology,CDS,3242476,3242808,+,cds-WP_049755988.1,WP_049755988.1
6134,NC_010602.1,RefSeq,gene,3242939,3244327,+,gene-LEPBI_RS15325,fumC
6135,NC_010602.1,Protein Homology,CDS,3242939,3244327,+,cds-WP_012390054.1,WP_012390054.1
6136,NC_010602.1,RefSeq,gene,3244368,3244754,-,gene-LEPBI_RS15330,LEPBI_RS15330
6137,NC_010602.1,Protein Homology,CDS,3244368,3244754,-,cds-WP_012390055.1,WP_012390055.1
6138,NC_010602.1,RefSeq,gene,3244840,3245568,-,gene-LEPBI_RS15335,LEPBI_RS15335
6139,NC_010602.1,Protein Homology,CDS,3244840,3245568,-,cds-WP_012390056.1,WP_012390056.1
6140,NC_010602.1,RefSeq,gene,3245574,3245837,-,gene-LEPBI_RS15340,LEPBI_RS15340
6141,NC_010602.1,Protein Homology,CDS,3245574,3245837,-,cds-WP_012390057.1,WP_012390057.1
6142,NC_010602.1,RefSeq,gene,3246282,3246971,+,gene-LEPBI_RS15345,LEPBI_RS15345
6143,NC_010602.1,Protein Homology,CDS,3246282,3246971,+,cds-WP_226992813.1,WP_226992813.1
6144,NC_010602.1,RefSeq,gene,3246980,3248923,-,gene-LEPBI_RS15350,LEPBI_RS15350
6145,NC_010602.1,Protein Homology,CDS,3246980,3248923,-,cds-WP_012476426.1,WP_012476426.1
6146,NC_010602.1,RefSeq,gene,3248967,3250580,-,gene-LEPBI_RS15355,LEPBI_RS15355
6147,NC_010602.1,Protein Homology,CDS,3248967,3250580,-,cds-WP_012390060.1,WP_012390060.1
6148,NC_010602.1,RefSeq,gene,3250680,3251279,+,gene-LEPBI_RS15360,LEPBI_RS15360
6149,NC_010602.1,Protein Homology,CDS,3250680,3251279,+,cds-WP_012390061.1,WP_012390061.1
6150,NC_010602.1,RefSeq,gene,3251425,3251817,-,gene-LEPBI_RS15365,LEPBI_RS15365
6151,NC_010602.1,Protein Homology,CDS,3251425,3251817,-,cds-WP_012390062.1,WP_012390062.1
6152,NC_010602.1,RefSeq,pseudogene,3251906,3252292,-,gene-LEPBI_RS15370,LEPBI_RS15370
6153,NC_010602.1,Protein Homology,CDS,3251906,3252292,-,cds-LEPBI_RS15370,
6154,NC_010602.1,RefSeq,gene,3252632,3254647,-,gene-LEPBI_RS15375,cadA
6155,NC_010602.1,Protein Homology,CDS,3252632,3254647,-,cds-WP_012390064.1,WP_012390064.1
6156,NC_010602.1,RefSeq,gene,3254847,3255152,-,gene-LEPBI_RS15380,LEPBI_RS15380
6157,NC_010602.1,Protein Homology,CDS,3254847,3255152,-,cds-WP_012476427.1,WP_012476427.1
6158,NC_010602.1,RefSeq,gene,3255149,3258286,-,gene-LEPBI_RS15385,LEPBI_RS15385
6159,NC_010602.1,Protein Homology,CDS,3255149,3258286,-,cds-WP_012390065.1,WP_012390065.1
6160,NC_010602.1,RefSeq,gene,3258276,3258908,-,gene-LEPBI_RS15390,LEPBI_RS15390
6161,NC_010602.1,GeneMarkS-2+,CDS,3258276,3258908,-,cds-WP_226992814.1,WP_226992814.1
6162,NC_010602.1,RefSeq,gene,3259075,3260316,-,gene-LEPBI_RS15395,LEPBI_RS15395
6163,NC_010602.1,Protein Homology,CDS,3259075,3260316,-,cds-WP_012390067.1,WP_012390067.1
6164,NC_010602.1,RefSeq,gene,3260362,3260736,-,gene-LEPBI_RS15400,LEPBI_RS15400
6165,NC_010602.1,Protein Homology,CDS,3260362,3260736,-,cds-WP_012390068.1,WP_012390068.1
6166,NC_010602.1,RefSeq,gene,3260847,3261851,-,gene-LEPBI_RS15405,LEPBI_RS15405
6167,NC_010602.1,Protein Homology,CDS,3260847,3261851,-,cds-WP_226992816.1,WP_226992816.1
6168,NC_010602.1,RefSeq,gene,3261934,3262533,+,gene-LEPBI_RS15410,LEPBI_RS15410
6169,NC_010602.1,Protein Homology,CDS,3261934,3262533,+,cds-WP_226992818.1,WP_226992818.1
6170,NC_010602.1,RefSeq,gene,3262627,3263100,-,gene-LEPBI_RS15415,LEPBI_RS15415
6171,NC_010602.1,Protein Homology,CDS,3262627,3263100,-,cds-WP_041770073.1,WP_041770073.1
6172,NC_010602.1,RefSeq,gene,3263456,3264028,-,gene-LEPBI_RS15420,LEPBI_RS15420
6173,NC_010602.1,Protein Homology,CDS,3263456,3264028,-,cds-WP_187148102.1,WP_187148102.1
6174,NC_010602.1,RefSeq,gene,3264085,3265023,+,gene-LEPBI_RS15425,LEPBI_RS15425
6175,NC_010602.1,Protein Homology,CDS,3264085,3265023,+,cds-WP_012390073.1,WP_012390073.1
6176,NC_010602.1,RefSeq,gene,3265020,3266483,+,gene-LEPBI_RS15430,LEPBI_RS15430
6177,NC_010602.1,Protein Homology,CDS,3265020,3266483,+,cds-WP_012390074.1,WP_012390074.1
6178,NC_010602.1,RefSeq,gene,3266526,3267260,+,gene-LEPBI_RS15435,LEPBI_RS15435
6179,NC_010602.1,Protein Homology,CDS,3266526,3267260,+,cds-WP_226992947.1,WP_226992947.1
6180,NC_010602.1,RefSeq,gene,3267263,3267838,+,gene-LEPBI_RS15440,LEPBI_RS15440
6181,NC_010602.1,Protein Homology,CDS,3267263,3267838,+,cds-WP_012390076.1,WP_012390076.1
6182,NC_010602.1,RefSeq,gene,3267830,3270262,-,gene-LEPBI_RS15445,LEPBI_RS15445
6183,NC_010602.1,Protein Homology,CDS,3267830,3270262,-,cds-WP_012390077.1,WP_012390077.1
6184,NC_010602.1,RefSeq,gene,3270269,3270865,+,gene-LEPBI_RS15450,LEPBI_RS15450
6185,NC_010602.1,Protein Homology,CDS,3270269,3270865,+,cds-WP_012390078.1,WP_012390078.1
